Entry_No.,Car_Id,Car_Name,Car_Type_Id,Car_Type,Start_Date,End_Date,City_ID,City_Name
2789,8,Ram 1500,2,SEDAN,18-04-2021,15-07-2021,3,CHENNAI
2790,4,Kia Telluride,2,SEDAN,28-02-2021,30-08-2021,3,CHENNAI
2791,4,Kia Telluride,2,SEDAN,17-02-2021,30-08-2021,2,MUMBAI
2792,3,Jeep Gladiator,3,HATCHBACK,09-01-2021,29-10-2021,1,KOLKATA
2793,7,Porsche Macan,2,SEDAN,01-04-2021,11-09-2021,4,DELHI
2794,2,Honda Accord,1,SUV,11-03-2021,09-10-2021,3,CHENNAI
2795,3,Jeep Gladiator,2,SEDAN,01-02-2021,23-10-2021,1,KOLKATA
2796,1,Chevrolet Corvette,2,SEDAN,23-02-2021,06-07-2021,2,MUMBAI
2797,4,Kia Telluride,2,SEDAN,16-05-2021,27-08-2021,4,DELHI
2798,7,Porsche Macan,1,SUV,08-02-2021,03-09-2021,4,DELHI
2799,1,Chevrolet Corvette,3,HATCHBACK,31-01-2021,06-08-2021,4,DELHI
2800,4,Kia Telluride,2,SEDAN,25-01-2021,04-12-2021,1,KOLKATA
2801,3,Jeep Gladiator,3,HATCHBACK,20-01-2021,31-07-2021,4,DELHI
2802,8,Ram 1500,2,SEDAN,17-02-2021,14-08-2021,2,MUMBAI
2803,3,Jeep Gladiator,3,HATCHBACK,29-05-2021,11-11-2021,2,MUMBAI
2804,3,Jeep Gladiator,1,SUV,22-06-2021,11-08-2021,3,CHENNAI
2805,2,Honda Accord,3,HATCHBACK,09-07-2021,04-10-2021,2,MUMBAI
2806,8,Ram 1500,3,HATCHBACK,11-07-2021,21-11-2021,4,DELHI
2807,5,Mazda CX-5,1,SUV,06-05-2021,17-09-2021,2,MUMBAI
2808,7,Porsche Macan,2,SEDAN,20-06-2021,17-08-2021,1,KOLKATA
2809,5,Mazda CX-5,2,SEDAN,23-03-2021,13-11-2021,4,DELHI
2810,4,Kia Telluride,2,SEDAN,14-04-2021,06-09-2021,2,MUMBAI
2811,6,Porsche 718,2,SEDAN,21-04-2021,24-09-2021,1,KOLKATA
2812,7,Porsche Macan,2,SEDAN,03-04-2021,23-09-2021,2,MUMBAI
2813,5,Mazda CX-5,1,SUV,12-05-2021,03-12-2021,2,MUMBAI
2814,4,Kia Telluride,3,HATCHBACK,03-02-2021,18-12-2021,1,KOLKATA
2815,4,Kia Telluride,2,SEDAN,27-02-2021,22-09-2021,4,DELHI
2816,7,Porsche Macan,1,SUV,30-04-2021,11-07-2021,4,DELHI
2817,8,Ram 1500,1,SUV,31-01-2021,27-10-2021,2,MUMBAI
2818,6,Porsche 718,2,SEDAN,12-05-2021,02-11-2021,2,MUMBAI
2819,1,Chevrolet Corvette,3,HATCHBACK,12-02-2021,20-11-2021,3,CHENNAI
2820,4,Kia Telluride,3,HATCHBACK,02-05-2021,04-10-2021,4,DELHI
2821,3,Jeep Gladiator,1,SUV,21-03-2021,12-07-2021,3,CHENNAI
2822,6,Porsche 718,1,SUV,26-01-2021,02-10-2021,1,KOLKATA
2823,1,Chevrolet Corvette,3,HATCHBACK,04-03-2021,28-09-2021,2,MUMBAI
2824,8,Ram 1500,3,HATCHBACK,28-04-2021,13-12-2021,1,KOLKATA
2825,8,Ram 1500,1,SUV,07-06-2021,24-11-2021,4,DELHI
2826,8,Ram 1500,1,SUV,22-05-2021,11-10-2021,2,MUMBAI
2827,7,Porsche Macan,2,SEDAN,28-03-2021,24-08-2021,4,DELHI
2828,1,Chevrolet Corvette,3,HATCHBACK,01-04-2021,02-08-2021,3,CHENNAI
2829,3,Jeep Gladiator,1,SUV,24-01-2021,05-10-2021,4,DELHI
2830,5,Mazda CX-5,3,HATCHBACK,25-01-2021,20-11-2021,4,DELHI
2831,4,Kia Telluride,3,HATCHBACK,04-02-2021,16-10-2021,4,DELHI
2832,6,Porsche 718,3,HATCHBACK,22-02-2021,18-07-2021,4,DELHI
2833,4,Kia Telluride,1,SUV,18-07-2021,09-07-2021,3,CHENNAI
2834,1,Chevrolet Corvette,3,HATCHBACK,07-05-2021,02-09-2021,2,MUMBAI
2835,8,Ram 1500,1,SUV,16-02-2021,24-11-2021,4,DELHI
2836,4,Kia Telluride,2,SEDAN,20-02-2021,20-11-2021,1,KOLKATA
2837,2,Honda Accord,1,SUV,27-04-2021,29-10-2021,4,DELHI
2838,6,Porsche 718,1,SUV,31-05-2021,07-12-2021,3,CHENNAI
2839,7,Porsche Macan,3,HATCHBACK,29-03-2021,06-08-2021,4,DELHI
2840,7,Porsche Macan,2,SEDAN,07-03-2021,12-07-2021,3,CHENNAI
2841,8,Ram 1500,1,SUV,08-06-2021,08-07-2021,3,CHENNAI
2842,3,Jeep Gladiator,2,SEDAN,26-03-2021,24-07-2021,2,MUMBAI
2843,1,Chevrolet Corvette,3,HATCHBACK,17-04-2021,06-10-2021,1,KOLKATA
2844,3,Jeep Gladiator,3,HATCHBACK,02-02-2021,08-08-2021,4,DELHI
2845,3,Jeep Gladiator,2,SEDAN,17-06-2021,30-11-2021,1,KOLKATA
2846,3,Jeep Gladiator,3,HATCHBACK,13-07-2021,09-08-2021,4,DELHI
2847,6,Porsche 718,3,HATCHBACK,08-04-2021,17-09-2021,1,KOLKATA
2848,1,Chevrolet Corvette,1,SUV,28-01-2021,18-12-2021,4,DELHI
2849,2,Honda Accord,3,HATCHBACK,07-01-2021,08-10-2021,4,DELHI
2850,4,Kia Telluride,1,SUV,11-04-2021,26-11-2021,2,MUMBAI
2851,4,Kia Telluride,1,SUV,02-07-2021,26-07-2021,2,MUMBAI
2852,3,Jeep Gladiator,2,SEDAN,06-05-2021,26-07-2021,4,DELHI
2853,7,Porsche Macan,3,HATCHBACK,17-01-2021,21-10-2021,2,MUMBAI
2854,1,Chevrolet Corvette,3,HATCHBACK,12-04-2021,17-07-2021,3,CHENNAI
2855,6,Porsche 718,3,HATCHBACK,25-06-2021,04-11-2021,3,CHENNAI
2856,8,Ram 1500,2,SEDAN,13-03-2021,04-11-2021,2,MUMBAI
2857,4,Kia Telluride,3,HATCHBACK,14-03-2021,19-08-2021,3,CHENNAI
2858,1,Chevrolet Corvette,3,HATCHBACK,20-01-2021,14-07-2021,1,KOLKATA
2859,6,Porsche 718,2,SEDAN,04-05-2021,12-10-2021,2,MUMBAI
2860,6,Porsche 718,1,SUV,02-04-2021,24-08-2021,2,MUMBAI
2861,7,Porsche Macan,2,SEDAN,17-03-2021,25-07-2021,2,MUMBAI
2862,1,Chevrolet Corvette,1,SUV,14-03-2021,12-07-2021,3,CHENNAI
2863,6,Porsche 718,2,SEDAN,12-02-2021,02-08-2021,4,DELHI
2864,3,Jeep Gladiator,1,SUV,07-01-2021,16-08-2021,1,KOLKATA
2865,8,Ram 1500,2,SEDAN,20-02-2021,20-08-2021,4,DELHI
2866,4,Kia Telluride,3,HATCHBACK,29-05-2021,29-07-2021,1,KOLKATA
2867,7,Porsche Macan,3,HATCHBACK,06-07-2021,06-09-2021,3,CHENNAI
2868,5,Mazda CX-5,3,HATCHBACK,26-05-2021,13-09-2021,1,KOLKATA
2869,7,Porsche Macan,2,SEDAN,14-02-2021,12-09-2021,4,DELHI
2870,1,Chevrolet Corvette,2,SEDAN,10-07-2021,03-07-2021,3,CHENNAI
2871,1,Chevrolet Corvette,2,SEDAN,04-01-2021,06-08-2021,4,DELHI
2872,7,Porsche Macan,3,HATCHBACK,27-06-2021,03-08-2021,3,CHENNAI
2873,2,Honda Accord,1,SUV,22-05-2021,03-11-2021,1,KOLKATA
2874,8,Ram 1500,3,HATCHBACK,10-06-2021,12-10-2021,4,DELHI
2875,2,Honda Accord,2,SEDAN,27-02-2021,12-08-2021,4,DELHI
2876,8,Ram 1500,1,SUV,23-03-2021,14-11-2021,1,KOLKATA
2877,2,Honda Accord,2,SEDAN,18-07-2021,04-07-2021,1,KOLKATA
2878,8,Ram 1500,1,SUV,10-07-2021,16-09-2021,1,KOLKATA
2879,6,Porsche 718,1,SUV,07-05-2021,08-09-2021,4,DELHI
2880,5,Mazda CX-5,3,HATCHBACK,02-05-2021,05-11-2021,1,KOLKATA
2881,4,Kia Telluride,2,SEDAN,18-06-2021,23-07-2021,4,DELHI
2882,6,Porsche 718,1,SUV,15-03-2021,17-12-2021,3,CHENNAI
2883,2,Honda Accord,3,HATCHBACK,29-01-2021,22-09-2021,2,MUMBAI
2884,2,Honda Accord,2,SEDAN,24-04-2021,25-09-2021,1,KOLKATA
2885,7,Porsche Macan,2,SEDAN,18-02-2021,28-08-2021,2,MUMBAI
2886,4,Kia Telluride,1,SUV,17-05-2021,20-08-2021,1,KOLKATA
2887,8,Ram 1500,1,SUV,19-05-2021,06-09-2021,1,KOLKATA
2888,6,Porsche 718,1,SUV,20-02-2021,10-11-2021,1,KOLKATA
2889,1,Chevrolet Corvette,1,SUV,26-03-2021,10-09-2021,2,MUMBAI
2890,2,Honda Accord,2,SEDAN,31-05-2021,07-08-2021,1,KOLKATA
2891,1,Chevrolet Corvette,2,SEDAN,31-03-2021,03-08-2021,3,CHENNAI
2892,8,Ram 1500,2,SEDAN,16-06-2021,16-12-2021,1,KOLKATA
2893,3,Jeep Gladiator,1,SUV,14-02-2021,09-09-2021,3,CHENNAI
2894,2,Honda Accord,1,SUV,02-06-2021,06-09-2021,2,MUMBAI
2895,6,Porsche 718,1,SUV,29-04-2021,29-08-2021,3,CHENNAI
2896,2,Honda Accord,3,HATCHBACK,23-03-2021,15-12-2021,1,KOLKATA
2897,5,Mazda CX-5,2,SEDAN,10-03-2021,03-09-2021,1,KOLKATA
2898,1,Chevrolet Corvette,3,HATCHBACK,20-06-2021,14-12-2021,2,MUMBAI
2899,4,Kia Telluride,3,HATCHBACK,05-06-2021,18-11-2021,4,DELHI
2900,8,Ram 1500,2,SEDAN,14-05-2021,06-11-2021,4,DELHI
2901,6,Porsche 718,2,SEDAN,13-07-2021,06-07-2021,1,KOLKATA
2902,4,Kia Telluride,1,SUV,17-05-2021,02-11-2021,3,CHENNAI
2903,6,Porsche 718,3,HATCHBACK,17-06-2021,02-07-2021,4,DELHI
2904,6,Porsche 718,1,SUV,26-05-2021,20-09-2021,4,DELHI
2905,8,Ram 1500,3,HATCHBACK,24-04-2021,06-07-2021,1,KOLKATA
2906,5,Mazda CX-5,3,HATCHBACK,27-03-2021,09-08-2021,1,KOLKATA
2907,2,Honda Accord,3,HATCHBACK,24-06-2021,23-07-2021,2,MUMBAI
2908,1,Chevrolet Corvette,2,SEDAN,14-07-2021,07-10-2021,4,DELHI
2909,5,Mazda CX-5,2,SEDAN,04-01-2021,15-10-2021,4,DELHI
2910,4,Kia Telluride,3,HATCHBACK,14-06-2021,16-11-2021,1,KOLKATA
2911,5,Mazda CX-5,2,SEDAN,11-07-2021,28-08-2021,3,CHENNAI
2912,4,Kia Telluride,1,SUV,05-03-2021,10-11-2021,4,DELHI
2913,2,Honda Accord,1,SUV,11-02-2021,05-11-2021,3,CHENNAI
2914,3,Jeep Gladiator,3,HATCHBACK,18-02-2021,01-10-2021,2,MUMBAI
2915,3,Jeep Gladiator,2,SEDAN,05-05-2021,26-10-2021,2,MUMBAI
2916,8,Ram 1500,3,HATCHBACK,18-05-2021,04-10-2021,3,CHENNAI
2917,3,Jeep Gladiator,3,HATCHBACK,28-03-2021,13-07-2021,1,KOLKATA
2918,5,Mazda CX-5,3,HATCHBACK,13-01-2021,05-11-2021,4,DELHI
2919,1,Chevrolet Corvette,1,SUV,20-03-2021,10-12-2021,2,MUMBAI
2920,1,Chevrolet Corvette,1,SUV,21-01-2021,07-08-2021,2,MUMBAI
2921,3,Jeep Gladiator,2,SEDAN,01-02-2021,15-10-2021,4,DELHI
2922,2,Honda Accord,3,HATCHBACK,20-02-2021,24-09-2021,1,KOLKATA
2923,1,Chevrolet Corvette,1,SUV,11-07-2021,22-11-2021,3,CHENNAI
2924,3,Jeep Gladiator,2,SEDAN,22-05-2021,12-10-2021,4,DELHI
2925,6,Porsche 718,3,HATCHBACK,22-01-2021,07-11-2021,2,MUMBAI
2926,6,Porsche 718,2,SEDAN,23-05-2021,04-11-2021,3,CHENNAI
2927,5,Mazda CX-5,2,SEDAN,18-04-2021,24-07-2021,4,DELHI
2928,5,Mazda CX-5,3,HATCHBACK,15-07-2021,08-07-2021,2,MUMBAI
2929,7,Porsche Macan,2,SEDAN,12-07-2021,30-10-2021,4,DELHI
2930,2,Honda Accord,2,SEDAN,17-05-2021,24-07-2021,4,DELHI
2931,2,Honda Accord,1,SUV,09-04-2021,26-11-2021,2,MUMBAI
2932,3,Jeep Gladiator,3,HATCHBACK,20-02-2021,18-11-2021,1,KOLKATA
2933,6,Porsche 718,2,SEDAN,14-02-2021,14-07-2021,1,KOLKATA
2934,3,Jeep Gladiator,3,HATCHBACK,15-02-2021,23-08-2021,4,DELHI
2935,6,Porsche 718,2,SEDAN,12-02-2021,13-07-2021,1,KOLKATA
2936,6,Porsche 718,1,SUV,14-06-2021,18-11-2021,4,DELHI
2937,7,Porsche Macan,1,SUV,05-06-2021,31-08-2021,2,MUMBAI
2938,3,Jeep Gladiator,2,SEDAN,22-04-2021,16-10-2021,3,CHENNAI
2939,2,Honda Accord,2,SEDAN,02-06-2021,06-07-2021,2,MUMBAI
2940,7,Porsche Macan,2,SEDAN,28-02-2021,02-10-2021,4,DELHI
2941,5,Mazda CX-5,2,SEDAN,06-02-2021,04-08-2021,3,CHENNAI
2942,4,Kia Telluride,3,HATCHBACK,17-04-2021,04-07-2021,4,DELHI
2943,1,Chevrolet Corvette,3,HATCHBACK,09-01-2021,22-09-2021,1,KOLKATA
2944,3,Jeep Gladiator,1,SUV,19-02-2021,18-10-2021,3,CHENNAI
2945,5,Mazda CX-5,3,HATCHBACK,04-06-2021,16-10-2021,4,DELHI
2946,3,Jeep Gladiator,3,HATCHBACK,12-03-2021,07-12-2021,3,CHENNAI
2947,8,Ram 1500,1,SUV,14-03-2021,06-07-2021,3,CHENNAI
2948,8,Ram 1500,1,SUV,25-01-2021,11-07-2021,4,DELHI
2949,1,Chevrolet Corvette,1,SUV,16-01-2021,26-07-2021,2,MUMBAI
2950,4,Kia Telluride,3,HATCHBACK,21-04-2021,09-08-2021,1,KOLKATA
2951,5,Mazda CX-5,3,HATCHBACK,27-03-2021,10-12-2021,3,CHENNAI
2952,6,Porsche 718,1,SUV,25-03-2021,23-08-2021,4,DELHI
2953,5,Mazda CX-5,1,SUV,02-04-2021,22-09-2021,3,CHENNAI
2954,5,Mazda CX-5,2,SEDAN,28-01-2021,10-12-2021,2,MUMBAI
2955,2,Honda Accord,1,SUV,19-03-2021,14-12-2021,4,DELHI
2956,1,Chevrolet Corvette,1,SUV,03-04-2021,31-07-2021,2,MUMBAI
2957,5,Mazda CX-5,1,SUV,03-07-2021,30-10-2021,1,KOLKATA
2958,2,Honda Accord,3,HATCHBACK,25-06-2021,03-10-2021,1,KOLKATA
2959,6,Porsche 718,1,SUV,11-01-2021,29-09-2021,4,DELHI
2960,8,Ram 1500,1,SUV,30-03-2021,03-07-2021,3,CHENNAI
2961,1,Chevrolet Corvette,3,HATCHBACK,10-07-2021,08-09-2021,2,MUMBAI
2962,5,Mazda CX-5,2,SEDAN,08-06-2021,11-12-2021,3,CHENNAI
2963,2,Honda Accord,3,HATCHBACK,30-01-2021,24-09-2021,2,MUMBAI
2964,3,Jeep Gladiator,3,HATCHBACK,30-01-2021,01-11-2021,2,MUMBAI
2965,1,Chevrolet Corvette,2,SEDAN,03-01-2021,02-07-2021,4,DELHI
2966,1,Chevrolet Corvette,3,HATCHBACK,26-01-2021,23-07-2021,3,CHENNAI
2967,8,Ram 1500,1,SUV,29-01-2021,20-08-2021,4,DELHI
2968,3,Jeep Gladiator,3,HATCHBACK,28-04-2021,22-11-2021,4,DELHI
2969,5,Mazda CX-5,3,HATCHBACK,09-04-2021,28-09-2021,4,DELHI
2970,5,Mazda CX-5,1,SUV,17-01-2021,04-09-2021,2,MUMBAI
2971,7,Porsche Macan,1,SUV,03-04-2021,05-09-2021,2,MUMBAI
2972,4,Kia Telluride,3,HATCHBACK,11-04-2021,02-10-2021,2,MUMBAI
2973,2,Honda Accord,2,SEDAN,30-06-2021,21-09-2021,2,MUMBAI
2974,4,Kia Telluride,1,SUV,30-06-2021,14-07-2021,3,CHENNAI
2975,4,Kia Telluride,3,HATCHBACK,01-01-2021,16-07-2021,2,MUMBAI
2976,2,Honda Accord,1,SUV,24-06-2021,22-09-2021,4,DELHI
2977,3,Jeep Gladiator,3,HATCHBACK,19-01-2021,05-11-2021,4,DELHI
2978,8,Ram 1500,2,SEDAN,06-03-2021,19-09-2021,2,MUMBAI
2979,5,Mazda CX-5,1,SUV,27-01-2021,10-11-2021,2,MUMBAI
2980,6,Porsche 718,1,SUV,01-01-2021,08-11-2021,4,DELHI
2981,3,Jeep Gladiator,3,HATCHBACK,16-05-2021,23-09-2021,1,KOLKATA
2982,1,Chevrolet Corvette,1,SUV,02-03-2021,09-11-2021,4,DELHI
2983,5,Mazda CX-5,2,SEDAN,25-04-2021,13-08-2021,3,CHENNAI
2984,8,Ram 1500,1,SUV,03-07-2021,30-11-2021,3,CHENNAI
2985,2,Honda Accord,1,SUV,19-03-2021,13-09-2021,1,KOLKATA
2986,6,Porsche 718,2,SEDAN,26-04-2021,12-12-2021,3,CHENNAI
2987,7,Porsche Macan,1,SUV,27-01-2021,05-08-2021,3,CHENNAI
2988,3,Jeep Gladiator,3,HATCHBACK,24-05-2021,15-09-2021,1,KOLKATA
2989,8,Ram 1500,1,SUV,28-03-2021,18-11-2021,3,CHENNAI
2990,1,Chevrolet Corvette,2,SEDAN,26-04-2021,13-11-2021,2,MUMBAI
2991,4,Kia Telluride,2,SEDAN,08-04-2021,22-07-2021,2,MUMBAI
2992,4,Kia Telluride,3,HATCHBACK,24-03-2021,24-10-2021,3,CHENNAI
2993,5,Mazda CX-5,3,HATCHBACK,25-01-2021,25-11-2021,4,DELHI
2994,4,Kia Telluride,2,SEDAN,26-01-2021,28-10-2021,3,CHENNAI
2995,3,Jeep Gladiator,1,SUV,06-04-2021,07-10-2021,4,DELHI
2996,2,Honda Accord,2,SEDAN,12-02-2021,06-09-2021,1,KOLKATA
2997,7,Porsche Macan,3,HATCHBACK,26-05-2021,07-07-2021,3,CHENNAI
2998,8,Ram 1500,1,SUV,03-05-2021,15-07-2021,2,MUMBAI
2999,1,Chevrolet Corvette,2,SEDAN,01-05-2021,19-07-2021,1,KOLKATA
3000,3,Jeep Gladiator,2,SEDAN,05-02-2021,16-09-2021,4,DELHI
3001,6,Porsche 718,3,HATCHBACK,03-02-2021,15-09-2021,3,CHENNAI
3002,1,Chevrolet Corvette,3,HATCHBACK,26-06-2021,16-09-2021,1,KOLKATA
3003,4,Kia Telluride,3,HATCHBACK,11-02-2021,15-10-2021,4,DELHI
3004,5,Mazda CX-5,2,SEDAN,21-04-2021,01-09-2021,4,DELHI
3005,6,Porsche 718,3,HATCHBACK,21-05-2021,30-08-2021,2,MUMBAI
3006,7,Porsche Macan,3,HATCHBACK,14-01-2021,31-10-2021,2,MUMBAI
3007,6,Porsche 718,3,HATCHBACK,27-03-2021,22-11-2021,1,KOLKATA
3008,8,Ram 1500,3,HATCHBACK,12-04-2021,29-10-2021,1,KOLKATA
3009,2,Honda Accord,1,SUV,30-06-2021,17-10-2021,1,KOLKATA
3010,7,Porsche Macan,3,HATCHBACK,05-04-2021,13-12-2021,3,CHENNAI
3011,8,Ram 1500,3,HATCHBACK,17-06-2021,16-07-2021,4,DELHI
3012,6,Porsche 718,2,SEDAN,01-05-2021,25-07-2021,4,DELHI
3013,6,Porsche 718,1,SUV,10-01-2021,30-08-2021,1,KOLKATA
3014,5,Mazda CX-5,1,SUV,07-01-2021,06-11-2021,2,MUMBAI
3015,3,Jeep Gladiator,3,HATCHBACK,12-04-2021,06-08-2021,2,MUMBAI
3016,2,Honda Accord,3,HATCHBACK,03-07-2021,19-07-2021,3,CHENNAI
3017,3,Jeep Gladiator,3,HATCHBACK,16-04-2021,21-11-2021,4,DELHI
3018,5,Mazda CX-5,2,SEDAN,15-02-2021,15-07-2021,2,MUMBAI
3019,2,Honda Accord,3,HATCHBACK,24-05-2021,12-12-2021,4,DELHI
3020,6,Porsche 718,3,HATCHBACK,10-05-2021,09-08-2021,1,KOLKATA
3021,8,Ram 1500,2,SEDAN,08-04-2021,09-11-2021,1,KOLKATA
3022,5,Mazda CX-5,1,SUV,02-07-2021,19-08-2021,1,KOLKATA
3023,3,Jeep Gladiator,3,HATCHBACK,03-07-2021,22-10-2021,2,MUMBAI
3024,8,Ram 1500,3,HATCHBACK,18-04-2021,29-08-2021,1,KOLKATA
3025,7,Porsche Macan,1,SUV,21-05-2021,29-08-2021,2,MUMBAI
3026,3,Jeep Gladiator,1,SUV,09-07-2021,03-08-2021,2,MUMBAI
3027,8,Ram 1500,1,SUV,20-05-2021,08-12-2021,1,KOLKATA
3028,5,Mazda CX-5,3,HATCHBACK,01-04-2021,19-09-2021,3,CHENNAI
3029,8,Ram 1500,2,SEDAN,12-04-2021,09-11-2021,3,CHENNAI
3030,2,Honda Accord,2,SEDAN,16-02-2021,06-08-2021,3,CHENNAI
3031,5,Mazda CX-5,1,SUV,03-02-2021,13-09-2021,1,KOLKATA
3032,1,Chevrolet Corvette,2,SEDAN,24-01-2021,19-09-2021,4,DELHI
3033,7,Porsche Macan,3,HATCHBACK,08-04-2021,28-11-2021,2,MUMBAI
3034,3,Jeep Gladiator,3,HATCHBACK,25-02-2021,10-12-2021,2,MUMBAI
3035,6,Porsche 718,2,SEDAN,24-04-2021,16-11-2021,1,KOLKATA
3036,6,Porsche 718,1,SUV,04-05-2021,02-07-2021,2,MUMBAI
3037,4,Kia Telluride,2,SEDAN,22-05-2021,16-10-2021,3,CHENNAI
3038,8,Ram 1500,3,HATCHBACK,23-04-2021,11-12-2021,3,CHENNAI
3039,7,Porsche Macan,1,SUV,09-07-2021,21-07-2021,2,MUMBAI
3040,8,Ram 1500,2,SEDAN,05-01-2021,23-09-2021,2,MUMBAI
3041,8,Ram 1500,2,SEDAN,26-03-2021,12-09-2021,3,CHENNAI
3042,4,Kia Telluride,2,SEDAN,02-07-2021,17-10-2021,4,DELHI
3043,8,Ram 1500,1,SUV,31-05-2021,28-10-2021,4,DELHI
3044,5,Mazda CX-5,3,HATCHBACK,21-05-2021,02-12-2021,3,CHENNAI
3045,6,Porsche 718,2,SEDAN,20-02-2021,14-08-2021,4,DELHI
3046,2,Honda Accord,2,SEDAN,09-07-2021,11-11-2021,1,KOLKATA
3047,2,Honda Accord,2,SEDAN,21-03-2021,01-08-2021,1,KOLKATA
3048,5,Mazda CX-5,2,SEDAN,14-04-2021,22-11-2021,4,DELHI
3049,3,Jeep Gladiator,2,SEDAN,22-03-2021,03-11-2021,1,KOLKATA
3050,7,Porsche Macan,1,SUV,24-06-2021,07-08-2021,2,MUMBAI
3051,4,Kia Telluride,3,HATCHBACK,12-07-2021,17-12-2021,1,KOLKATA
3052,1,Chevrolet Corvette,1,SUV,16-01-2021,21-09-2021,2,MUMBAI
3053,4,Kia Telluride,1,SUV,17-03-2021,15-09-2021,1,KOLKATA
3054,1,Chevrolet Corvette,3,HATCHBACK,03-05-2021,01-07-2021,2,MUMBAI
3055,7,Porsche Macan,1,SUV,21-03-2021,11-12-2021,4,DELHI
3056,3,Jeep Gladiator,1,SUV,30-01-2021,13-08-2021,3,CHENNAI
3057,4,Kia Telluride,2,SEDAN,19-03-2021,21-10-2021,4,DELHI
3058,8,Ram 1500,2,SEDAN,13-04-2021,23-09-2021,2,MUMBAI
3059,5,Mazda CX-5,1,SUV,11-01-2021,02-10-2021,2,MUMBAI
3060,1,Chevrolet Corvette,2,SEDAN,03-04-2021,15-10-2021,1,KOLKATA
3061,2,Honda Accord,2,SEDAN,10-05-2021,02-10-2021,3,CHENNAI
3062,8,Ram 1500,2,SEDAN,22-06-2021,10-08-2021,3,CHENNAI
3063,2,Honda Accord,1,SUV,11-06-2021,03-09-2021,2,MUMBAI
3064,1,Chevrolet Corvette,3,HATCHBACK,28-06-2021,10-11-2021,4,DELHI
3065,6,Porsche 718,3,HATCHBACK,18-05-2021,19-09-2021,1,KOLKATA
3066,1,Chevrolet Corvette,2,SEDAN,18-03-2021,25-10-2021,4,DELHI
3067,5,Mazda CX-5,2,SEDAN,24-06-2021,24-07-2021,4,DELHI
3068,6,Porsche 718,2,SEDAN,24-02-2021,06-07-2021,1,KOLKATA
3069,5,Mazda CX-5,1,SUV,10-06-2021,21-11-2021,2,MUMBAI
3070,3,Jeep Gladiator,1,SUV,28-04-2021,09-11-2021,1,KOLKATA
3071,3,Jeep Gladiator,2,SEDAN,09-02-2021,21-10-2021,1,KOLKATA
3072,5,Mazda CX-5,1,SUV,27-04-2021,22-09-2021,3,CHENNAI
3073,5,Mazda CX-5,3,HATCHBACK,12-01-2021,21-08-2021,1,KOLKATA
3074,4,Kia Telluride,2,SEDAN,06-01-2021,03-08-2021,2,MUMBAI
3075,2,Honda Accord,1,SUV,24-03-2021,12-07-2021,2,MUMBAI
3076,8,Ram 1500,1,SUV,10-04-2021,15-07-2021,4,DELHI
3077,5,Mazda CX-5,1,SUV,19-03-2021,05-11-2021,1,KOLKATA
3078,8,Ram 1500,2,SEDAN,09-06-2021,09-12-2021,2,MUMBAI
3079,6,Porsche 718,1,SUV,14-07-2021,05-08-2021,1,KOLKATA
3080,3,Jeep Gladiator,3,HATCHBACK,20-03-2021,03-07-2021,2,MUMBAI
3081,2,Honda Accord,3,HATCHBACK,17-02-2021,21-07-2021,3,CHENNAI
3082,4,Kia Telluride,2,SEDAN,08-01-2021,13-07-2021,4,DELHI
3083,8,Ram 1500,3,HATCHBACK,28-05-2021,09-09-2021,2,MUMBAI
3084,6,Porsche 718,3,HATCHBACK,08-06-2021,06-11-2021,2,MUMBAI
3085,2,Honda Accord,2,SEDAN,01-06-2021,31-07-2021,2,MUMBAI
3086,7,Porsche Macan,1,SUV,05-06-2021,16-07-2021,4,DELHI
3087,2,Honda Accord,3,HATCHBACK,19-03-2021,17-08-2021,3,CHENNAI
3088,2,Honda Accord,3,HATCHBACK,27-03-2021,03-08-2021,4,DELHI
3089,4,Kia Telluride,2,SEDAN,25-06-2021,03-08-2021,3,CHENNAI
3090,3,Jeep Gladiator,2,SEDAN,02-01-2021,17-08-2021,2,MUMBAI
3091,3,Jeep Gladiator,1,SUV,10-06-2021,15-07-2021,3,CHENNAI
3092,1,Chevrolet Corvette,1,SUV,03-06-2021,17-12-2021,3,CHENNAI
3093,6,Porsche 718,3,HATCHBACK,18-04-2021,22-11-2021,1,KOLKATA
3094,1,Chevrolet Corvette,3,HATCHBACK,21-06-2021,29-10-2021,3,CHENNAI
3095,7,Porsche Macan,2,SEDAN,21-04-2021,09-10-2021,2,MUMBAI
3096,6,Porsche 718,3,HATCHBACK,07-04-2021,19-07-2021,4,DELHI
3097,4,Kia Telluride,2,SEDAN,07-07-2021,02-08-2021,4,DELHI
3098,2,Honda Accord,3,HATCHBACK,06-04-2021,05-07-2021,2,MUMBAI
3099,1,Chevrolet Corvette,3,HATCHBACK,21-03-2021,10-11-2021,2,MUMBAI
3100,8,Ram 1500,3,HATCHBACK,17-03-2021,10-12-2021,4,DELHI
3101,8,Ram 1500,2,SEDAN,08-02-2021,06-09-2021,1,KOLKATA
3102,8,Ram 1500,1,SUV,30-04-2021,08-08-2021,4,DELHI
3103,3,Jeep Gladiator,3,HATCHBACK,28-04-2021,20-11-2021,2,MUMBAI
3104,7,Porsche Macan,1,SUV,12-06-2021,11-12-2021,4,DELHI
3105,7,Porsche Macan,1,SUV,08-07-2021,30-09-2021,2,MUMBAI
